ID_Job_Ref;ID_Job_Title;salary_usd;ID_salary_currency;ID_experience_level;ID_employment_type;company_location;ID_company_size;employee_residence;miran;required_skills;ID_education_required;years_experience;ID_industry;posting_date;application_deadline;job_description_length;benefits_score;ID_company_name
AI11165;14;158119;1;4;4;Switzerland;2;Switzerland;1;Git, Data Visualization, Spark, NLP;2;5;12;1/12/2024;8/1/2025;1821;6.6;12
AI11166;14;200047;1;2;2;Netherlands;3;Netherlands;3;Scala, NLP, Python, Data Visualization, TensorFlow;4;13;12;22/2/2024;18/3/2024;2442;6.9;14
AI11167;7;82456;3;4;3;France;1;France;2;Kubernetes, Data Visualization, GCP, Computer Vision, TensorFlow;3;4;2;12/5/2024;22/6/2024;751;5.8;1
AI11168;4;171117;3;4;1;Sweden;3;Sweden;3;MLOps, SQL, Linux, Deep Learning;3;16;6;3/2/2025;8/4/2025;1292;6;1
AI11169;2;189838;3;4;1;Australia;1;Sweden;2;Deep Learning, Java, Kubernetes;3;11;5;26/12/2024;5/2/2025;1094;6.5;7
AI11170;5;142233;3;4;4;Austria;2;Austria;2;Scala, Spark, Linux;3;17;4;20/2/2024;19/4/2024;831;8;11
AI11171;2;138835;3;4;2;Finland;2;Finland;2;Linux, Python, Kubernetes, Deep Learning;3;17;12;15/11/2024;17/12/2024;1803;5.6;11
AI11172;8;328022;3;3;4;Norway;1;Norway;2;Git, PyTorch, Computer Vision;3;11;14;2/1/2024;11/3/2024;1197;5;13
AI11173;8;81820;3;1;1;Finland;3;Finland;1;SQL, Python, Java, R;3;7;14;22/9/2024;7/11/2024;939;7.9;3
AI11174;1;50831;1;4;1;Japan;2;Japan;1;SQL, PyTorch, Hadoop;2;0;2;4/6/2024;20/7/2024;2220;6.3;10
AI11175;16;224521;3;3;1;Germany;3;Germany;3;Python, Statistics, Kubernetes, Hadoop, Linux;2;10;9;27/9/2024;17/10/2024;1819;5.4;14
AI11176;5;95990;2;1;4;India;1;India;3;Hadoop, Python, GCP, TensorFlow, Kubernetes;2;9;6;3/6/2024;21/6/2024;1796;7.9;9
AI11177;6;78581;3;3;4;United Kingdom;2;United Kingdom;1;R, Kubernetes, Scala, GCP;3;0;8;5/2/2024;23/3/2024;1649;6.2;11
AI11178;6;138670;3;3;4;Switzerland;3;Switzerland;1;Kubernetes, Azure, NLP, AWS;3;6;12;7/6/2024;15/8/2024;893;5.2;1
AI11179;19;100392;1;2;1;Canada;2;Canada;1;PyTorch, Azure, Data Visualization, Computer Vision, TensorFlow;4;6;15;16/2/2025;28/4/2025;667;6.6;11
AI11180;17;109202;3;2;1;Netherlands;1;France;2;SQL, Git, Statistics, NLP;2;4;7;20/3/2025;25/5/2025;625;8.8;14
AI11181;20;51541;3;1;3;Japan;3;Japan;3;Git, R, MLOps;4;4;13;5/12/2024;1/2/2025;1350;8.3;1
AI11182;19;82605;3;2;4;Australia;1;Japan;1;Azure, Kubernetes, Tableau;2;1;12;5/9/2024;6/11/2024;551;8.1;4
AI11183;10;68318;3;4;2;South Korea;2;China;3;Python, MLOps, AWS;2;4;7;13/8/2024;12/10/2024;1172;9.9;11
AI11184;7;265191;1;4;2;Canada;1;Canada;1;Git, NLP, Deep Learning, Mathematics, GCP;4;12;11;25/10/2024;25/12/2024;1734;9;5
AI11185;16;257578;2;4;4;Netherlands;2;South Korea;2;Scala, SQL, Azure, Python;2;10;3;9/12/2024;14/2/2025;2371;6.1;16
AI11186;17;178015;3;2;4;United Kingdom;3;United Kingdom;3;GCP, Data Visualization, Statistics, Java, Python;3;11;5;6/7/2024;21/8/2024;2107;6.4;16
AI11187;4;97488;3;2;1;Singapore;3;Singapore;1;R, Azure, Java, Hadoop;1;4;14;2/7/2024;12/9/2024;1044;9.3;15
AI11188;11;74060;1;2;2;South Korea;1;South Korea;3;Spark, Git, Tableau;3;2;14;6/1/2024;6/3/2024;1706;5.1;5
AI11189;9;81359;3;1;2;Netherlands;2;Australia;1;Deep Learning, SQL, AWS, PyTorch;2;3;14;4/9/2024;24/10/2024;704;6.8;6
AI11190;10;53843;3;2;2;China;1;China;1;NLP, Java, PyTorch, Docker;4;0;15;25/3/2025;16/4/2025;1051;7.3;2
AI11191;17;53426;3;1;1;Austria;3;Ireland;3;Kubernetes, Python, Computer Vision, GCP, Deep Learning;1;3;8;28/1/2024;22/3/2024;2070;10;1
AI11192;12;54344;3;3;2;Singapore;3;Singapore;1;Scala, Tableau, PyTorch, Linux;1;0;4;27/6/2024;23/7/2024;2185;7.1;7
AI11193;2;118997;3;2;2;Austria;1;Austria;2;Spark, Java, Git;1;8;4;3/11/2024;10/12/2024;899;9.4;3
AI11194;11;71565;3;1;1;Israel;1;France;1;Hadoop, SQL, Java, Spark;3;4;3;6/1/2024;11/2/2024;597;6.7;2
AI11195;16;38628;3;2;3;India;3;India;1;Data Visualization, Azure, Linux, Kubernetes, Statistics;4;1;7;1/3/2024;1/4/2024;825;8.4;11
AI11196;15;109689;3;4;2;Denmark;3;Denmark;3;Java, Linux, Python;2;4;14;9/1/2024;17/2/2024;680;5.3;4
AI11197;1;160167;3;3;2;Sweden;1;Sweden;1;Kubernetes, Hadoop, Python, Deep Learning;4;13;2;8/2/2025;7/4/2025;916;9.7;7
AI11198;4;82071;3;3;2;South Korea;3;Japan;1;Computer Vision, Spark, SQL, Data Visualization;4;6;11;17/3/2024;8/5/2024;624;6.2;8
AI11199;3;136636;3;1;1;Denmark;3;Denmark;1;Statistics, AWS, Computer Vision;4;9;15;6/7/2024;31/8/2024;1172;7.8;8
AI11200;15;50723;3;1;4;South Korea;1;South Korea;1;Linux, Mathematics, Kubernetes;4;0;1;11/4/2024;4/6/2024;819;5.8;5
AI11201;11;42206;1;2;2;Austria;3;Austria;1;SQL, Spark, Tableau, Scala, MLOps;2;1;4;1/2/2025;18/3/2025;2163;9.8;11
AI11202;11;129319;3;3;4;Netherlands;1;Netherlands;3;SQL, NLP, Spark;2;2;2;16/11/2024;9/1/2025;1104;7.2;6
AI11203;13;147645;3;1;3;Denmark;2;Denmark;2;Linux, TensorFlow, Statistics, PyTorch;2;8;7;16/9/2024;28/11/2024;893;7.8;11
AI11204;12;60652;3;1;1;South Korea;1;South Korea;1;Hadoop, R, Python, Kubernetes, Scala;3;1;7;27/4/2024;12/5/2024;2061;7.7;4
AI11205;5;53357;3;3;4;South Korea;2;Austria;3;Mathematics, AWS, Scala, Java, Computer Vision;4;0;7;15/6/2024;26/8/2024;700;8.2;10
AI11206;8;103291;3;1;1;Austria;2;Austria;3;Python, TensorFlow, PyTorch;1;8;15;10/7/2024;3/9/2024;1020;9.8;7
AI11207;6;47201;3;2;3;Austria;3;Austria;2;SQL, Python, Azure, Docker;4;1;7;9/4/2025;17/6/2025;1368;8.6;4
AI11208;19;58644;3;2;2;Israel;3;India;2;PyTorch, Tableau, NLP, SQL;4;4;12;22/1/2024;7/2/2024;658;8.8;4
AI11209;4;82885;3;3;2;China;1;South Korea;2;R, MLOps, Data Visualization, GCP, Deep Learning;4;3;9;27/4/2024;15/6/2024;2484;5.6;1
AI11210;17;90466;3;4;2;China;1;Norway;3;R, PyTorch, Tableau, Java, NLP;1;8;5;13/1/2024;23/2/2024;510;8.5;9
AI11211;1;163516;3;3;4;Finland;1;Finland;2;Tableau, Linux, AWS;3;18;12;30/1/2025;20/2/2025;2289;7.2;10
AI11212;6;88481;3;1;3;South Korea;2;Australia;3;Python, Docker, R;3;8;11;14/1/2025;5/3/2025;2270;7.1;5
AI11213;5;47981;3;3;1;Japan;3;Japan;2;TensorFlow, Scala, Kubernetes, Java, Hadoop;4;0;6;4/2/2024;9/3/2024;1568;6.8;6
AI11214;17;100196;3;3;2;Finland;1;Germany;1;NLP, R, AWS, Java;4;8;4;15/4/2025;1/6/2025;1523;7.9;6
AI11215;18;96602;3;3;4;India;3;India;3;R, Spark, PyTorch;4;9;14;29/3/2025;13/4/2025;761;9.4;13
AI11216;11;134491;3;3;1;Canada;1;Ireland;3;Python, TensorFlow, Java, Hadoop;2;5;10;14/9/2024;2/10/2024;817;7.5;10
AI11217;17;190530;3;4;4;Denmark;2;Japan;2;Tableau, Azure, Scala, MLOps;2;8;4;2/7/2024;2/8/2024;2252;5.1;16
AI11218;18;151141;3;3;2;Sweden;2;Sweden;1;Git, Tableau, Scala;2;14;1;3/4/2025;19/5/2025;1097;6;12
AI11219;17;209864;2;2;1;Switzerland;1;Switzerland;3;SQL, Scala, NLP, Azure;3;5;1;16/2/2025;20/4/2025;1211;5.9;13
AI11220;1;117479;3;3;1;United Kingdom;1;United Kingdom;1;NLP, Kubernetes, Java, Linux, R;4;4;3;20/4/2025;20/6/2025;1948;8.9;2
AI11221;6;125079;3;3;4;United States;3;United States;1;SQL, Azure, Hadoop, R, Scala;4;5;2;23/8/2024;20/9/2024;683;7.4;10
AI11222;20;122187;1;2;2;United States;3;United States;1;Python, MLOps, TensorFlow, Deep Learning, R;3;7;9;24/1/2024;11/2/2024;1318;6.1;14
AI11223;20;92415;3;4;4;Netherlands;2;Netherlands;2;R, Git, Scala, Computer Vision;4;3;14;8/12/2024;8/1/2025;1534;7.1;9
AI11224;4;281298;3;4;2;Norway;1;Sweden;1;Data Visualization, Linux, Java, Azure;2;14;1;22/3/2025;9/5/2025;778;8.6;9
AI11225;12;282452;1;2;3;Denmark;3;Denmark;2;Hadoop, Statistics, Tableau, NLP, PyTorch;4;14;2;8/4/2024;14/6/2024;1125;8.1;4
AI11226;14;84264;3;2;1;France;3;France;1;SQL, Hadoop, Java, Deep Learning, GCP;4;2;10;23/6/2024;20/7/2024;578;5.4;12
AI11227;1;103431;3;3;2;Singapore;3;Singapore;1;Python, Data Visualization, R, GCP, Git;1;3;8;14/12/2024;18/2/2025;1710;6.5;2
AI11228;20;88292;3;2;1;Japan;3;Japan;1;PyTorch, GCP, Spark, Computer Vision;2;5;7;18/1/2024;3/2/2024;1888;6.5;7
AI11229;7;104690;2;1;4;United States;3;United States;2;Python, PyTorch, Computer Vision, Java, TensorFlow;3;3;5;6/1/2024;19/2/2024;707;7.7;12
AI11230;16;74635;1;2;3;United Kingdom;3;Finland;1;Spark, Data Visualization, Python;1;0;7;3/1/2024;3/2/2024;709;8.7;7
AI11231;11;99670;3;1;3;Netherlands;2;Sweden;3;Mathematics, R, TensorFlow, AWS;2;2;4;23/1/2024;8/2/2024;913;5.4;9
AI11232;3;76390;3;3;4;Norway;2;Singapore;3;Spark, Python, Kubernetes;3;1;9;26/9/2024;18/11/2024;586;6;13
AI11233;1;181740;3;4;3;Denmark;1;South Korea;1;Docker, Computer Vision, Data Visualization, Scala;1;8;6;20/1/2025;22/2/2025;1481;6.6;12
AI11234;15;200293;3;3;4;United States;1;United States;2;Python, TensorFlow, SQL;3;19;11;1/9/2024;1/11/2024;1427;6.2;13
AI11235;15;170112;3;2;2;Australia;1;Australia;2;Computer Vision, PyTorch, Mathematics;1;6;5;16/9/2024;4/11/2024;826;9.4;12
AI11236;20;67950;3;3;2;India;3;India;2;Linux, MLOps, SQL, Deep Learning, TensorFlow;2;2;5;9/11/2024;9/1/2025;1545;8.4;4
AI11237;14;76033;1;2;4;Ireland;2;Ireland;2;AWS, Python, GCP;3;7;13;29/10/2024;21/12/2024;1113;7.3;8
AI11238;20;66923;2;2;4;Germany;3;Canada;2;Azure, MLOps, PyTorch;3;2;2;24/8/2024;8/10/2024;1615;9.7;3
AI11239;2;117138;1;3;3;United Kingdom;1;South Korea;3;PyTorch, Kubernetes, Computer Vision, GCP, TensorFlow;3;2;1;9/8/2024;14/10/2024;1020;6.8;14
AI11240;17;150235;2;4;4;Germany;2;Germany;3;Hadoop, SQL, MLOps, Statistics, Data Visualization;1;7;10;22/8/2024;2/11/2024;1790;9.3;12
AI11241;8;175260;3;4;4;United Kingdom;3;United Kingdom;1;Python, Tableau, Scala, Deep Learning;1;10;9;24/8/2024;1/11/2024;1176;5.3;12
AI11242;14;114180;3;2;2;Austria;2;China;2;Deep Learning, Git, Docker, Hadoop;3;16;4;8/1/2025;19/2/2025;1680;5.1;16
AI11243;2;112843;1;2;1;Denmark;2;United States;3;Tableau, SQL, PyTorch;3;2;8;24/7/2024;5/10/2024;1477;9.2;16
AI11244;6;82668;1;2;4;Germany;3;Norway;3;AWS, Spark, MLOps;1;3;13;28/4/2025;8/7/2025;1440;6.5;4
AI11245;17;101600;3;2;4;Germany;1;Germany;1;GCP, SQL, Scala, Kubernetes;2;3;2;17/4/2024;2/6/2024;2296;6.4;8
AI11246;5;93019;3;2;1;Sweden;3;Netherlands;3;SQL, Docker, Tableau, Python;3;3;12;27/4/2024;18/6/2024;1067;7.4;12
AI11247;10;108529;3;1;3;Norway;2;Norway;2;NLP, Kubernetes, MLOps, PyTorch, Spark;3;2;14;28/12/2024;21/1/2025;2360;6.1;12
AI11248;8;42031;3;3;1;Finland;2;Finland;2;PyTorch, Mathematics, SQL, Computer Vision;2;0;14;8/2/2024;5/3/2024;1974;5.2;2
AI11249;17;88931;1;3;2;Finland;2;Finland;2;Data Visualization, Scala, PyTorch;3;8;15;27/3/2024;8/5/2024;2084;5.6;11
AI11250;7;157226;1;1;4;Germany;1;Germany;2;Linux, NLP, Git, GCP, Statistics;3;5;1;22/8/2024;13/10/2024;1330;6.4;12
AI11251;1;95367;3;3;4;Netherlands;1;Netherlands;1;SQL, Scala, Statistics;2;1;1;21/8/2024;8/10/2024;1579;9.9;2
AI11252;16;82459;3;1;4;Japan;3;Japan;2;Python, GCP, Scala, SQL;3;8;12;12/5/2024;10/7/2024;2216;5.2;7
AI11253;19;60157;3;4;1;Canada;1;Canada;2;Azure, Computer Vision, MLOps, NLP, Git;2;0;13;25/10/2024;12/11/2024;1835;9.8;9
AI11254;19;205761;3;2;3;Japan;1;United States;2;Java, Data Visualization, R;4;10;15;28/11/2024;17/12/2024;2079;7.5;3
AI11255;1;83779;3;3;3;Singapore;2;Singapore;2;R, SQL, PyTorch, TensorFlow, Python;1;4;4;10/3/2024;18/5/2024;2069;8.2;15
AI11256;1;85119;1;2;1;Ireland;3;Ireland;3;Spark, Linux, MLOps;2;9;3;16/2/2024;26/3/2024;1054;6;9
AI11257;6;105008;1;1;4;France;1;France;2;Deep Learning, Scala, Git, Azure, Java;2;4;1;10/1/2024;28/2/2024;869;7.6;5
AI11258;15;86923;3;4;3;Netherlands;1;Austria;2;R, Statistics, Git;4;0;8;1/10/2024;18/10/2024;1305;6.5;5
AI11259;3;107778;3;3;1;Israel;3;Israel;1;TensorFlow, Deep Learning, Kubernetes, Computer Vision;2;10;15;18/5/2024;22/6/2024;726;8;7
AI11260;2;129617;3;3;4;Australia;2;Australia;3;Computer Vision, MLOps, Git, Hadoop, Python;2;5;1;12/4/2024;11/5/2024;592;8.9;4
AI11261;16;106060;3;4;2;Japan;2;Japan;2;Git, PyTorch, Data Visualization;4;8;11;1/4/2025;28/5/2025;2379;6.4;5
AI11262;3;148260;3;1;1;Japan;2;Japan;1;Spark, SQL, GCP;4;15;10;2/1/2024;15/2/2024;2427;6.7;9
AI11263;1;47502;3;1;3;India;1;India;3;Linux, MLOps, Kubernetes;1;1;1;6/7/2024;14/8/2024;1180;6.3;10
AI11264;7;50183;3;1;4;Ireland;1;Ireland;2;Hadoop, SQL, Deep Learning;4;0;8;23/10/2024;3/12/2024;1186;8.2;7
AI11265;8;110957;3;2;2;Norway;1;Norway;3;MLOps, SQL, Mathematics, Scala, Deep Learning;4;1;2;19/1/2025;12/3/2025;2086;8.1;12
AI11266;20;119820;3;1;2;United States;1;United States;1;MLOps, Python, Git;3;2;3;27/10/2024;8/1/2025;1473;5.5;10
AI11267;6;42137;3;1;3;South Korea;2;South Korea;3;Kubernetes, Java, NLP;2;0;15;5/2/2024;19/3/2024;1747;8.2;14
AI11268;15;46718;1;1;3;South Korea;1;Japan;1;Azure, Scala, Computer Vision;4;0;9;28/3/2024;12/4/2024;964;6.8;3
AI11269;2;84407;3;2;2;Germany;1;Germany;2;Azure, Tableau, Computer Vision, Deep Learning;1;1;5;30/4/2025;9/6/2025;1025;9.8;7
AI11270;9;83387;1;3;4;Sweden;2;Sweden;3;Python, Docker, Statistics, Mathematics, Java;3;4;14;17/1/2025;17/3/2025;1583;6.9;10
AI11271;10;120913;3;4;1;Germany;3;Germany;1;Hadoop, GCP, PyTorch;3;8;7;7/4/2025;23/5/2025;2171;8.3;6
AI11272;15;114529;1;3;2;Austria;3;Austria;2;Mathematics, Data Visualization, Kubernetes, NLP;4;17;2;30/3/2025;28/4/2025;1881;5.9;11
AI11273;4;115630;3;4;3;France;1;France;2;Linux, Python, MLOps, Statistics;4;6;4;9/6/2024;14/7/2024;1625;5.6;7
AI11274;3;131108;3;4;4;Australia;3;Australia;3;Data Visualization, Mathematics, TensorFlow, Scala;3;16;2;22/12/2024;9/1/2025;1197;6.5;5
AI11275;2;170973;1;1;3;Sweden;3;Sweden;3;Azure, Kubernetes, Mathematics;2;10;1;26/1/2024;16/3/2024;552;9.9;16
AI11276;16;70668;1;4;2;Germany;1;Norway;3;Deep Learning, Mathematics, Docker;1;0;12;30/3/2025;25/4/2025;1448;5.8;7
AI11277;3;257028;3;1;4;Germany;1;Canada;3;R, NLP, Python, TensorFlow, MLOps;3;10;9;6/1/2025;23/2/2025;718;6.2;15
AI11278;9;50189;3;3;1;Finland;2;Finland;2;Statistics, R, Data Visualization, Spark;1;0;14;29/11/2024;30/12/2024;1724;10;13
AI11279;8;84706;3;4;1;South Korea;1;South Korea;2;GCP, SQL, Computer Vision, Azure, Scala;4;6;4;28/4/2024;15/5/2024;1215;7.7;3
AI11280;20;154198;3;4;3;Austria;1;Austria;1;AWS, Azure, PyTorch, Spark;3;13;1;2/8/2024;28/9/2024;1965;7.8;8
AI11281;19;134333;3;2;4;Israel;3;Israel;2;Kubernetes, Python, GCP, Statistics, Deep Learning;1;14;2;22/2/2025;17/4/2025;1643;7.4;11
AI11282;5;142150;3;4;2;Norway;2;Norway;2;Scala, Linux, Statistics;2;3;9;13/1/2025;14/3/2025;854;6.7;1
AI11283;9;219748;3;2;3;Canada;1;China;1;Linux, Scala, R, Azure, Hadoop;3;19;1;16/12/2024;5/1/2025;2427;6.3;3
AI11284;20;92762;2;2;1;Singapore;2;Sweden;3;AWS, Linux, Mathematics, TensorFlow;3;2;15;27/10/2024;13/12/2024;1971;7.5;16
AI11285;3;71281;3;2;2;United Kingdom;3;United Kingdom;3;MLOps, Python, TensorFlow, Docker;4;4;3;11/11/2024;18/12/2024;2082;8.4;3
AI11286;12;126281;3;1;4;Norway;3;Norway;2;Java, Statistics, Data Visualization, R, NLP;2;2;15;20/3/2024;28/4/2024;721;8.5;10
AI11287;20;74753;3;3;2;Singapore;1;South Korea;1;Java, Git, Azure, Mathematics;4;1;15;10/7/2024;22/8/2024;1366;9.8;2
AI11288;20;96109;1;4;4;South Korea;1;China;2;Python, R, AWS, GCP;2;6;11;4/2/2025;6/3/2025;2440;7.2;3
AI11289;4;133509;3;2;2;Germany;3;Germany;1;R, Linux, Computer Vision, Kubernetes, GCP;4;12;12;28/9/2024;2/12/2024;2187;7;5
AI11290;16;80569;3;4;3;Canada;1;Canada;2;Spark, Computer Vision, Python, Deep Learning;4;3;13;31/1/2024;11/4/2024;791;7.8;4
AI11291;17;232101;3;4;1;Switzerland;1;Switzerland;2;TensorFlow, PyTorch, Statistics, GCP;3;15;15;12/6/2024;15/7/2024;593;8.8;3
AI11292;9;344471;3;2;2;United States;1;United States;2;AWS, Hadoop, Git, SQL;2;15;7;10/9/2024;25/9/2024;823;8.1;10
AI11293;5;159280;3;3;3;Norway;1;Austria;1;Hadoop, R, TensorFlow;2;3;6;3/6/2024;17/6/2024;1454;6.7;16
AI11294;17;83948;3;3;3;China;1;China;2;Scala, GCP, Python, MLOps, Deep Learning;2;5;10;19/11/2024;21/12/2024;1692;5.4;1
AI11295;14;111432;3;4;4;Sweden;2;France;2;NLP, SQL, Spark, Azure, Deep Learning;3;9;9;1/4/2025;3/6/2025;2186;6.1;15
AI11296;12;157537;3;4;3;India;3;India;3;Scala, Python, Kubernetes;1;15;6;21/10/2024;30/12/2024;1571;6.5;7
AI11297;11;242446;3;1;2;Canada;1;Canada;2;R, NLP, Deep Learning, Tableau;4;16;9;24/5/2024;22/7/2024;2308;8.3;10
AI11298;14;43755;3;3;1;China;3;Canada;1;Computer Vision, Docker, AWS;3;1;3;6/2/2024;26/3/2024;2429;5.6;12
AI11299;7;84937;3;4;1;Ireland;2;China;3;GCP, Java, Git;3;9;10;22/4/2025;23/6/2025;1726;7.9;6
AI11300;14;186608;3;4;1;India;1;India;3;Deep Learning, GCP, Azure, Scala, Mathematics;2;17;2;1/12/2024;24/12/2024;1893;7.9;4
AI11301;5;282592;3;2;4;Sweden;1;Sweden;3;Deep Learning, Hadoop, Scala;4;17;11;12/4/2024;28/5/2024;2219;8.4;3
AI11302;1;98277;3;2;4;Singapore;1;Singapore;3;Python, Linux, SQL;2;3;13;7/6/2024;2/8/2024;1947;9.7;5
AI11303;13;118958;3;4;3;United States;1;United States;3;TensorFlow, MLOps, Python, Git;2;2;7;1/1/2024;10/2/2024;1078;9.4;14
AI11304;15;322600;3;3;3;Denmark;2;Denmark;2;PyTorch, Docker, SQL;2;14;14;29/6/2024;28/8/2024;542;6.9;12
AI11305;11;85139;3;3;2;South Korea;2;South Korea;2;Spark, Tableau, Data Visualization;4;6;7;17/4/2024;3/5/2024;1555;9.4;11
AI11306;7;157579;1;3;1;United States;3;United States;3;NLP, Linux, Azure, Git, AWS;4;6;5;18/12/2024;12/2/2025;1858;7.6;6
AI11307;19;128052;3;3;3;France;3;France;2;Deep Learning, Data Visualization, Docker;4;5;4;27/3/2025;5/5/2025;1803;8.7;2
AI11308;3;136450;3;1;2;Singapore;2;Singapore;2;Scala, PyTorch, Computer Vision, Mathematics;2;6;1;26/1/2024;15/2/2024;1384;5.6;14
AI11309;17;81730;3;4;4;Denmark;2;Ireland;2;Scala, Linux, MLOps, Data Visualization;2;0;12;30/1/2025;24/3/2025;581;8;6
AI11310;5;176762;1;1;4;Canada;2;Japan;1;Hadoop, Python, Tableau, Mathematics;1;13;7;25/8/2024;15/9/2024;980;7.3;2
AI11311;14;66420;3;2;2;France;1;Sweden;1;Linux, Python, TensorFlow;4;0;5;28/3/2024;6/5/2024;1587;7.4;6
AI11312;8;70010;1;3;3;Austria;3;Austria;3;Java, R, Statistics, SQL;2;2;15;29/7/2024;26/9/2024;1271;6;1
AI11313;17;102011;3;1;3;France;3;France;1;Hadoop, Azure, TensorFlow, Mathematics;4;9;15;4/3/2024;22/3/2024;559;5.8;16
AI11314;3;54356;1;2;1;Australia;3;Australia;2;R, Python, Kubernetes, Tableau, Mathematics;2;0;10;22/2/2024;30/3/2024;1481;9.6;10
AI11315;7;93158;3;1;4;Germany;2;Singapore;1;Python, AWS, TensorFlow, Git, Docker;2;4;13;26/2/2024;14/3/2024;2306;6.6;5
AI11316;19;95952;3;3;3;Norway;1;Finland;1;Scala, Data Visualization, Azure, TensorFlow, Statistics;3;0;10;12/4/2024;11/5/2024;1768;9.9;9
AI11317;17;88957;3;4;4;China;3;China;1;MLOps, Kubernetes, Scala;2;7;6;17/4/2025;7/5/2025;1151;5.7;11
AI11318;20;182818;3;4;4;China;1;China;1;Spark, Kubernetes, SQL, Data Visualization;3;14;8;6/7/2024;5/9/2024;2069;8.4;3
AI11319;11;259702;3;3;4;Denmark;2;Denmark;2;Docker, Spark, Statistics;2;17;1;22/2/2025;20/3/2025;2417;6.9;5
AI11320;4;169541;3;4;2;Denmark;1;Denmark;1;Scala, Python, Spark;3;5;11;31/12/2024;18/1/2025;605;6.9;1
AI11321;1;189092;3;1;1;Norway;3;Norway;2;Azure, GCP, Java, PyTorch;3;15;10;9/9/2024;26/9/2024;636;7.8;4
AI11322;20;88475;1;3;1;Denmark;3;Denmark;1;Mathematics, Scala, Hadoop;1;1;9;24/8/2024;30/9/2024;2346;5.5;9
AI11323;8;118591;3;4;1;France;3;France;3;Tableau, GCP, Kubernetes, Mathematics;2;7;7;18/12/2024;26/1/2025;628;9.9;4
AI11324;1;187923;3;4;3;South Korea;1;Israel;2;TensorFlow, R, Java;3;19;4;11/2/2024;6/3/2024;2324;9.1;11
AI11325;7;112926;3;3;3;Israel;3;Israel;3;NLP, TensorFlow, MLOps, Python;4;17;6;9/6/2024;5/8/2024;1492;7.9;16
AI11326;16;143179;3;4;2;Norway;3;Norway;1;Kubernetes, AWS, SQL, Docker, Computer Vision;1;5;14;24/4/2024;4/6/2024;1894;7.7;6
AI11327;9;98677;3;1;4;China;3;Japan;2;Computer Vision, SQL, GCP, Linux;2;19;13;30/4/2025;22/6/2025;1203;9.1;9
AI11328;8;50795;3;4;2;Japan;3;Japan;3;Python, Docker, Linux, Tableau, Statistics;1;0;2;3/1/2025;16/3/2025;2370;8.5;14
AI11329;20;201135;3;3;1;Denmark;2;Denmark;3;Git, Docker, Scala, PyTorch;3;15;8;23/12/2024;12/2/2025;619;7.5;7
AI11330;11;92796;1;3;4;Finland;1;Finland;1;Python, Spark, Data Visualization, Scala, Tableau;2;5;1;3/2/2024;22/3/2024;2421;9;14
AI11331;12;138328;3;2;4;Netherlands;1;Netherlands;3;AWS, GCP, Kubernetes, SQL;2;8;7;6/12/2024;10/2/2025;1358;9.3;2
AI11332;8;85581;2;2;4;Canada;1;Canada;2;Git, PyTorch, MLOps;2;4;6;17/3/2024;5/4/2024;683;5;14
AI11333;9;86469;3;2;4;United Kingdom;2;United Kingdom;1;Scala, Spark, Python, Kubernetes, GCP;3;2;14;13/2/2025;22/4/2025;1727;7.9;15
AI11334;17;67479;3;2;4;Austria;3;Austria;2;Python, TensorFlow, Git, GCP, Spark;2;3;8;13/12/2024;27/1/2025;2067;9.2;13
AI11335;14;56242;3;4;1;South Korea;3;Austria;2;Python, Kubernetes, Tableau;3;3;14;17/8/2024;6/10/2024;2029;6.4;9
AI11336;4;119695;3;2;4;Austria;2;Austria;1;Java, R, GCP, Spark;4;19;5;10/10/2024;20/12/2024;2105;6.8;15
AI11337;1;84836;1;1;2;South Korea;1;South Korea;1;GCP, Mathematics, Data Visualization, Computer Vision;2;3;6;30/1/2025;30/3/2025;565;9.7;4
AI11338;5;63353;3;3;3;France;3;France;2;Computer Vision, Hadoop, NLP, GCP, SQL;2;1;12;24/3/2024;19/5/2024;2453;7.4;1
AI11339;8;143695;3;2;1;Switzerland;3;Switzerland;1;Python, MLOps, Java, Kubernetes, Hadoop;2;6;2;30/3/2025;1/5/2025;567;9.9;8
AI11340;11;108630;3;4;1;Denmark;1;Denmark;2;Java, Hadoop, Data Visualization, Python;1;3;5;12/4/2024;13/6/2024;2144;5.3;15
AI11341;9;199538;2;2;3;United States;3;Australia;1;NLP, SQL, Linux;2;19;9;15/9/2024;7/11/2024;1344;9.7;10
AI11342;11;85963;3;1;4;United Kingdom;3;Netherlands;1;MLOps, Linux, PyTorch, TensorFlow, Kubernetes;2;4;13;9/1/2025;16/2/2025;1575;9.4;14
AI11343;5;55900;3;3;4;Sweden;3;Sweden;3;SQL, Kubernetes, Spark, Scala, AWS;3;1;10;28/7/2024;18/8/2024;512;8.9;7
AI11344;12;137623;3;3;2;Australia;3;Norway;3;Scala, Tableau, PyTorch, SQL;1;7;14;13/4/2024;25/5/2024;2264;6.1;10
AI11345;1;167956;3;3;1;Switzerland;3;Austria;2;Data Visualization, Tableau, Linux;2;6;6;15/5/2024;30/6/2024;1682;9.1;5
AI11346;5;206122;3;3;1;Switzerland;2;Switzerland;1;SQL, MLOps, R;3;8;13;26/10/2024;15/11/2024;998;9.7;12
AI11347;2;72917;3;4;1;Finland;3;Finland;1;R, Kubernetes, Python;1;8;4;4/4/2024;18/5/2024;2236;8.1;7
